Unnamed: 0,#AUTHID,STATUS,cEXT,cNEU,cAGR,cCON,cOPN
4048,cce9e48f159ae910f38fb00810be2a68,""" holy haruhi , season <number> s out ? ! "" ",0,1,0,0,0
4049,cce9e48f159ae910f38fb00810be2a68,"a recent online exchange : other guy : "" i have to imagine its wholly possible that someone could understand humans so well , yet be completely unable to read , write , or do math . in todays society , people like that would be shunned . veritas if you cant r ",0,1,0,0,0
4050,cce9e48f159ae910f38fb00810be2a68,has been accepted into grad school . finally . ,0,1,0,0,0
4051,cce9e48f159ae910f38fb00810be2a68,""" the king of pop is dead , long live the , uh … "" ",0,1,0,0,0
4052,cce9e48f159ae910f38fb00810be2a68,"<number> - hour exam tomorrow , then a day and a half ( less if i drop into new york wednesday ) to pack everything <allcaps> before driving out thursday to reach iowa on friday . someone tell me im not insane , please . ",0,1,0,0,0
4053,cce9e48f159ae910f38fb00810be2a68,passed his f / / m exam . huzzah ! ,0,1,0,0,0
4054,cce9e48f159ae910f38fb00810be2a68,"is in ottawa . illinois , not canada . ",0,1,0,0,0
4055,cce9e48f159ae910f38fb00810be2a68,did the president just make a reference to the matrix ? ! ,0,1,0,0,0
4056,cce9e48f159ae910f38fb00810be2a68,is watching the little league world series . ,0,1,0,0,0
4057,cce9e48f159ae910f38fb00810be2a68,has found the u of iowa anime club . there goes my gpa <allcaps> . ,0,1,0,0,0
4058,cce9e48f159ae910f38fb00810be2a68,""" <number> years ago , armstrong said one small step for man . when can one of us go back there and shout , honey , im home ! or something ? "" ",0,1,0,0,0
4059,cce9e48f159ae910f38fb00810be2a68,is going to go on a <number> mile trip to iowa city tomorrow and friday . this <repeat> going to be a long drive . ,0,1,0,0,0
4060,cce9e48f159ae910f38fb00810be2a68,has just finished his first night at reffing . much to improve on . ,0,1,0,0,0
4061,cce9e48f159ae910f38fb00810be2a68,lit his fried chicken on fire and now has more stuff to clean . great . ,0,1,0,0,0
4062,cce9e48f159ae910f38fb00810be2a68,jets jets <allcaps> jets <allcaps> jets <allcaps> ! ,0,1,0,0,0
4063,cce9e48f159ae910f38fb00810be2a68,wishes he had an actual bed ( or even a mattress ) . itd make dealing with these suspiciously flu like symptoms easier . ,0,1,0,0,0
4064,cce9e48f159ae910f38fb00810be2a68,"recidivism ( n . ) - <number> committing new offenses after being punished for a crime . <number> chronic repetition of criminal or other antisocial behavior . replace "" criminal "" with "" stupid "" , and i think ive found my problem . ",0,1,0,0,0
4065,cce9e48f159ae910f38fb00810be2a68,lets go rangers ! ,0,1,0,0,0
4066,cce9e48f159ae910f38fb00810be2a68,will have a miracle if he gets an <number> on todays midterm . ,0,1,0,0,0
4067,cce9e48f159ae910f38fb00810be2a68,is putting the touches on his halloween costume . ,0,1,0,0,0
4068,cce9e48f159ae910f38fb00810be2a68,probably failed another midterm . ,0,1,0,0,0
4069,cce9e48f159ae910f38fb00810be2a68,hopes the geo pol forum based game doesnt get him perma banned from japan . ,0,1,0,0,0
4070,cce9e48f159ae910f38fb00810be2a68,"s wireless internet keeps spazzing out every five minutes . its really annoying . actually , its more than annoying , but i havent gotten angry enough to start using foul language . ",0,1,0,0,0
4071,cce9e48f159ae910f38fb00810be2a68,has learned nothing from <number> years of school . ,0,1,0,0,0
4072,cce9e48f159ae910f38fb00810be2a68,"you werent kidding , <user> . ",0,1,0,0,0
4073,cce9e48f159ae910f38fb00810be2a68,""" and we keep driving into the night . its a late goodbye , such a late goodbye . and we keep driving into the night . its a late goodbye ai ai yai . "" staying overnight somewhere east of toledo . wonder how bad i <number> will be tomorrow . ",0,1,0,0,0
4074,cce9e48f159ae910f38fb00810be2a68,"has finished watching "" up "" . ",0,1,0,0,0
4075,cce9e48f159ae910f38fb00810be2a68,has no more finals . but it keeps going uphill . ,0,1,0,0,0
4076,cce9e48f159ae910f38fb00810be2a68,has arrived at iowa and is settling into his new apartment . ,0,1,0,0,0
4077,cce9e48f159ae910f38fb00810be2a68,"whoa , ok <allcaps> , that was more emo than i had intended . sorry to get you guys worried . full details upcoming . ",0,1,0,0,0
4078,cce9e48f159ae910f38fb00810be2a68,"is trying to change . long overdue , i suppose . ",0,1,0,0,0
4079,cce9e48f159ae910f38fb00810be2a68,"curse you , ucjis <allcaps> ! now im hooked on <user> ! * shakes fist * ",0,1,0,0,0
4080,cce9e48f159ae910f38fb00810be2a68,woo hoo ! on to indy ! anyone care to place an over / / under on how long it ll take for some sportswriter to mention namath or super bowl i <repeat> <allcaps> ? ,0,1,0,0,0
4081,cce9e48f159ae910f38fb00810be2a68,last night pretty much sums up my entire uc <allcaps> chicago experience . i dont regret going . i regret screwing up the decisions made while there . ,0,1,0,0,0
4082,cce9e48f159ae910f38fb00810be2a68,"lets go , jets ! cmon ! ",0,1,0,0,0
4083,cce9e48f159ae910f38fb00810be2a68,is in chicago for uchi con . and somehow got stuck watching a game room again <allcaps> . ,0,1,0,0,0
4084,cce9e48f159ae910f38fb00810be2a68,is back from chicago . ,0,1,0,0,0
4085,cce9e48f159ae910f38fb00810be2a68,jets ! jets <allcaps> ! jets <allcaps> ! jets <allcaps> ! ,0,1,0,0,0
4086,cce9e48f159ae910f38fb00810be2a68,my hat is off for the colts . ,0,1,0,0,0
4087,a7637e86876374b952f4d10d0513c350,"is getting very nervous about her first day of teaching sats <allcaps> , moving , and school in august … <repeat> and its all converging . ",1,0,1,0,1
4088,a7637e86876374b952f4d10d0513c350,my car is full of all my wordly possessions … <repeat> ah the nomadic life . ,1,0,1,0,1
4089,a7637e86876374b952f4d10d0513c350,"no more sat <allcaps> class ! whoo whoo ! but i ll miss the kids , they were a good lot once you got past the fact that they were teenagers … <repeat> ",1,0,1,0,1
4090,a7637e86876374b952f4d10d0513c350,hangin with the sadie lady . ,1,0,1,0,1
4091,a7637e86876374b952f4d10d0513c350,listless … <repeat> better snap out of it soon ,1,0,1,0,1
4092,a7637e86876374b952f4d10d0513c350,up figurin out school ool ool . be back in nc <allcaps> this weekend . ,1,0,1,0,1
4093,a7637e86876374b952f4d10d0513c350,saw district <number> so real . so good . so stressful . ,1,0,1,0,1
4094,a7637e86876374b952f4d10d0513c350,"hates discussion forums . you always end up looking pompous , idiotic or both . theres no winning . ",1,0,1,0,1
4095,a7637e86876374b952f4d10d0513c350,survived her first day … <repeat> ,1,0,1,0,1
4096,a7637e86876374b952f4d10d0513c350,is sorry she didnt come to raleigh after telling everyone she would . but i went on a hike today and saw pretty nature type things ! ,1,0,1,0,1
4097,a7637e86876374b952f4d10d0513c350,is so tired of legal practice homework . ,1,0,1,0,1
4098,a7637e86876374b952f4d10d0513c350,warning <allcaps> : spring guns and droids ,1,0,1,0,1
4099,a7637e86876374b952f4d10d0513c350,wishes the weekend was longer . yay <elong> nc <allcaps> ! yay smancy ! ,1,0,1,0,1
4100,a7637e86876374b952f4d10d0513c350,"must sleep , must sleep . too excited for the weekend . ",1,0,1,0,1
4101,a7637e86876374b952f4d10d0513c350,m <repeat> soup . ,1,0,1,0,1
4102,a7637e86876374b952f4d10d0513c350,overcast skies + homework + sore throat + boyfriend gone home = sad meagan . im coming to raleigh next weekend though ! ,1,0,1,0,1
4103,a7637e86876374b952f4d10d0513c350,pr <neutralface> i think im going to really like ethics . con : i may have to rob a bank to pay for my books . ,1,0,1,0,1
4104,a7637e86876374b952f4d10d0513c350,"just back from scotland ( the brave ) ! in raleigh this week , hit me up . ",1,0,1,0,1
4105,a7637e86876374b952f4d10d0513c350,doesnt actually condone vigilante justice … i really shouldnt skip lunch anymore … ,1,0,1,0,1
4106,a7637e86876374b952f4d10d0513c350,rainy days = warm food . its worth it . ,1,0,1,0,1
4107,a7637e86876374b952f4d10d0513c350,"law geekittude <hashtag> <number> i giggle to myself every time some old english judge uses the word "" mischief "" in an opinion . ",1,0,1,0,1
4108,a7637e86876374b952f4d10d0513c350,is just here . ,1,0,1,0,1
4109,a7637e86876374b952f4d10d0513c350,hates legal writing . a lot . if im still awake at <number> am you ll know why . ,1,0,1,0,1
4110,a7637e86876374b952f4d10d0513c350,is just hangin out with ol dex . study <repeat> study . ,1,0,1,0,1
4111,a7637e86876374b952f4d10d0513c350,mm <repeat> m … pint of haagen dazs peach sorbet and no running . doin good today . ,1,0,1,0,1
4112,a7637e86876374b952f4d10d0513c350,might just vomit . i hate exams . ,1,0,1,0,1
4113,a7637e86876374b952f4d10d0513c350,needs job / / money to support hobbies other than studying … <repeat> ,1,0,1,0,1
4114,a7637e86876374b952f4d10d0513c350,"id give her a ha <allcaps> ! and a hi <allcaps> - ya <allcaps> ! and then a ouu <allcaps> - wa <allcaps> ! and id kick her , sir . take that <allcaps> , memo . ",1,0,1,0,1
4115,a7637e86876374b952f4d10d0513c350,going to nc <allcaps> tonight ! wish i was gonna make it for volleyball but if anyone is up for drinking after i just might be there … <repeat> ,1,0,1,0,1
4116,a7637e86876374b952f4d10d0513c350,"is soaked . umbrella broke . good morning , dear monday . ",1,0,1,0,1
4117,a7637e86876374b952f4d10d0513c350,has no respect for anyone that doesnt understand the danger of being hit by a line drive . ( ah torts ) . ,1,0,1,0,1
4118,a7637e86876374b952f4d10d0513c350,is surrounded by candy ,1,0,1,0,1
4119,a7637e86876374b952f4d10d0513c350,is going to do some comfort reading tonight ( oh <user> of green gables … ) first real exam tomorrow : / / ,1,0,1,0,1
4120,a7637e86876374b952f4d10d0513c350,"finally , one outline completely down … only <number> to go - and a long way to go at that . next semester will be different , really ! ",1,0,1,0,1
4121,a7637e86876374b952f4d10d0513c350,"relaxing after my delicious , noodly , post exam lunch . ",1,0,1,0,1
4122,a7637e86876374b952f4d10d0513c350,sick and tired . literally . ,1,0,1,0,1
4123,a7637e86876374b952f4d10d0513c350,m <repeat> <repeat> turkey stock ,1,0,1,0,1
4124,a7637e86876374b952f4d10d0513c350,had a minor ( major ) breakdown when i thought one of my exams was lost … but its all good now . ,1,0,1,0,1
4125,a7637e86876374b952f4d10d0513c350,cant wait for noon thirty on thursday ! ,1,0,1,0,1
4126,a7637e86876374b952f4d10d0513c350,cant wait to head out <elong> ,1,0,1,0,1
4127,a7637e86876374b952f4d10d0513c350,hates noisy library goers . ,1,0,1,0,1
4128,a7637e86876374b952f4d10d0513c350,oh to find an internship … <repeat> ,1,0,1,0,1
4129,a7637e86876374b952f4d10d0513c350,"wishes she was at raleigh undercover , so if you are in nc <allcaps> and not there , get out and show some charity love while hanging out with awesome people who like good music . i will be very jealous . ",1,0,1,0,1
4130,a7637e86876374b952f4d10d0513c350,is going to get off her bum and go running sometime in the next <number> minutes … i promise ! ,1,0,1,0,1
4131,a7637e86876374b952f4d10d0513c350,"should be doing work , but isnt ( obviously ) . yay dance class tonight ! shimmy <repeat> shimmy … <repeat> ",1,0,1,0,1
4132,a7637e86876374b952f4d10d0513c350,"lord <user> may have been a complete cad , but he could sure put pen to paper . ( still not studying as hard as i should be … can you tell ? ) ",1,0,1,0,1
4133,a7637e86876374b952f4d10d0513c350,"law school is like the biggest loser … it doesnt matter how well you do , just how well you do compared to everyone else . dun <repeat> dun . ",1,0,1,0,1
4134,a7637e86876374b952f4d10d0513c350,monday comes too fast and too early . ,1,0,1,0,1
4135,a7637e86876374b952f4d10d0513c350,<user> on modern family ,1,0,1,0,1
4136,a7637e86876374b952f4d10d0513c350,i dont think i have a famous person … <repeat> hm … <repeat> okay with that though . ,1,0,1,0,1
4137,a7637e86876374b952f4d10d0513c350,"dc <allcaps> friends : giant snowball fight / / snow kickball on the mall tomorrow , <number> pm . there will be other snowball fights , but i will not be at them . so you should come to this one ! <smile> ",1,0,1,0,1
4138,a7637e86876374b952f4d10d0513c350,"has major , major cabin fever . ",1,0,1,0,1
4141,a7637e86876374b952f4d10d0513c350,a storms a brewin ! snow is starting to stick … <repeat> ,1,0,1,0,1
4142,a7637e86876374b952f4d10d0513c350,"went to a surprise <user> game yesterday ( surprise for me , not for the players ) and had a fantastic time . ",1,0,1,0,1
4143,a7637e86876374b952f4d10d0513c350,is in love with <user> in downtown raleigh . and <user> . ,1,0,1,0,1
4144,dba5f5266d03dd6d4db084ad7dbc683c,phnglui mglw'nafh ? cthulhu r'lyeh wgah nagl fhtagn ! ,0,0,0,0,1
4145,dba5f5266d03dd6d4db084ad7dbc683c,"gi gutom ko dah , . ",0,0,0,0,1
4146,dba5f5266d03dd6d4db084ad7dbc683c,"im hungry na , . ",0,0,0,0,1
4147,dba5f5266d03dd6d4db084ad7dbc683c,"history of psychology , . ",0,0,0,0,1
4148,dba5f5266d03dd6d4db084ad7dbc683c,we . kita <repeat> ko ug ma athan . <smile> ,0,0,0,0,1
4149,dba5f5266d03dd6d4db084ad7dbc683c,"wah <elong> , . di na ko . hurot na jud ako kwarta aning ai <allcaps> . huhuhu ",0,0,0,0,1
4152,dba5f5266d03dd6d4db084ad7dbc683c,asa man nako ma kit . an ang malleus maleficarum ? ,0,0,0,0,1
4153,dba5f5266d03dd6d4db084ad7dbc683c,readings galore . <smile> ,0,0,0,0,1
4154,dba5f5266d03dd6d4db084ad7dbc683c,once upon a nightmare . <smile> ,0,0,0,0,1
4155,dba5f5266d03dd6d4db084ad7dbc683c,pewter city gym rocks ! ( with grund type pokemon ) ,0,0,0,0,1
4156,dba5f5266d03dd6d4db084ad7dbc683c,"not in the mood to do anything , pwede ra ko mu stay in a corner ? ",0,0,0,0,1
4157,dba5f5266d03dd6d4db084ad7dbc683c,di na nako ma kaya . labad na kaayu akong ulo . ,0,0,0,0,1
4158,dba5f5266d03dd6d4db084ad7dbc683c,"ha <repeat> yz , . nag huwat sa reply . <sadface> ",0,0,0,0,1
4159,dba5f5266d03dd6d4db084ad7dbc683c,still hoping wla mi class . <lolface> ,0,0,0,0,1
4160,dba5f5266d03dd6d4db084ad7dbc683c,loser mode . hahaha ,0,0,0,0,1
4161,dba5f5266d03dd6d4db084ad7dbc683c,"kapoy na , . <sadface> ",0,0,0,0,1
4162,dba5f5266d03dd6d4db084ad7dbc683c,"hapit ko naligsan sa truck , usa ka dako nga truck , hapit ko naligsan sa dako nga truck sa cnu <allcaps> . ha <repeat> <lolface> ",0,0,0,0,1
4163,dba5f5266d03dd6d4db084ad7dbc683c,"take care of yourself oi , . <smile> ",0,0,0,0,1
4164,dba5f5266d03dd6d4db084ad7dbc683c,the internet is so slow . pirmi ko ma dc . ,0,0,0,0,1
4165,dba5f5266d03dd6d4db084ad7dbc683c,pewter city gym rocks ! ( with grund type pokemon ) ha <repeat> para nalang jud di ko mka huna <number> ug di maayu nga butang . ,0,0,0,0,1
4166,dba5f5266d03dd6d4db084ad7dbc683c,wla na koi kwarta ,0,0,0,0,1
4167,dba5f5266d03dd6d4db084ad7dbc683c,is making his report . ,0,0,0,0,1
4168,dba5f5266d03dd6d4db084ad7dbc683c,im going off the grid sa . kapoy na ko . ,0,0,0,0,1
4169,dba5f5266d03dd6d4db084ad7dbc683c,really needs comfort food … ,0,0,0,0,1
4171,dba5f5266d03dd6d4db084ad7dbc683c,guitar hero linaw . <smile> ,0,0,0,0,1
4172,dba5f5266d03dd6d4db084ad7dbc683c,lingaw ako report sa <number> yey <lolface> ,0,0,0,0,1
4173,dba5f5266d03dd6d4db084ad7dbc683c,bahala na . wla jud ko sure kung ma . o ba ni ako report . <sadface> ,0,0,0,0,1
4174,dba5f5266d03dd6d4db084ad7dbc683c,"hold you in my arm , just want to hold you in my arms . ",0,0,0,0,1
4175,dba5f5266d03dd6d4db084ad7dbc683c,"¿ ? q ? ? , ? m ? s ? ? sn ? q ? ? o pu ? ? ? , no ? ? sn ? q ? s i p ? no ? s ? ka jemma . nag emote <number> sa ulan . ",0,0,0,0,1
4176,dba5f5266d03dd6d4db084ad7dbc683c,"hungry , and need to make annotated indexes again . : c ",0,0,0,0,1
4178,dba5f5266d03dd6d4db084ad7dbc683c,wla man siya nagparamdam . ka mingaw sa cell . : c ,0,0,0,0,1
4179,dba5f5266d03dd6d4db084ad7dbc683c,im still sad . : c ,0,0,0,0,1
4180,dba5f5266d03dd6d4db084ad7dbc683c,kushala daora nasd . ,0,0,0,0,1
4181,dba5f5266d03dd6d4db084ad7dbc683c,im wasted . : c ,0,0,0,0,1
4182,dba5f5266d03dd6d4db084ad7dbc683c,gi gutom ko . ,0,0,0,0,1
